RegionName,State,Metro,avg_rent
Burlingame,CA,"San Francisco-Oakland-Berkeley, CA",2664.4967213107025
Marshfield,MA,"Boston-Cambridge-Newton, MA-NH",2664.209659986504
Pleasanton,CA,"San Francisco-Oakland-Berkeley, CA",2662.8125568547084
Grover Beach,CA,"San Luis Obispo-Paso Robles, CA",2660.5530275805527
Gladeview,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",2655.7112578308197
American Canyon,CA,"Napa, CA",2655.2367315052716
Chesterbrook,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2654.606794418608
Bedminster,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2654.335964852763
Irvine,CA,"Los Angeles-Long Beach-Anaheim, CA",2654.0328586693927
Kennett Square,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2653.191578531838
Bradley Beach,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2651.859008173225
Atlantic Highlands,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2650.0
Berlin,MA,"Worcester, MA-CT",2650.0
Ann Arbor,MI,"Ann Arbor, MI",2649.2239632105734
Reading,MA,"Boston-Cambridge-Newton, MA-NH",2647.526594982637
Oxford,OH,"Cincinnati, OH-KY-IN",2646.266078593517
Sammamish,WA,"Seattle-Tacoma-Bellevue, WA",2644.7411316910084
Vienna,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2644.2896350479064
Barnstable,MA,"Barnstable Town, MA",2644.1031705643554
Florida City,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",2642.3842013644066
Tarrytown,NY,"New York-Newark-Jersey City, NY-NJ-PA",2638.3882563493657
Thousand Oaks,CA,"Oxnard-Thousand Oaks-Ventura, CA",2636.1447683559018
Pennsauken,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2636.0
Redondo Beach,CA,"Los Angeles-Long Beach-Anaheim, CA",2635.0103249209415
Newtown Square,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2630.7827351675433
South Burlington,VT,"Burlington-South Burlington, VT",2629.3738210681818
Berthoud,CO,"Fort Collins, CO",2629.0
Sedona,AZ,"Prescott Valley-Prescott, AZ",2628.2132078521095
Alameda,CA,"San Francisco-Oakland-Berkeley, CA",2625.0959673837137
Bloomfield Hills,MI,"Detroit-Warren-Dearborn, MI",2622.0849766571973
Ronkonkoma,NY,"New York-Newark-Jersey City, NY-NJ-PA",2620.737540755483
Newton,MA,"Boston-Cambridge-Newton, MA-NH",2618.8318598604924
San Ramon,CA,"San Francisco-Oakland-Berkeley, CA",2616.2203329687127
Aliso Viejo,CA,"Los Angeles-Long Beach-Anaheim, CA",2612.0131271751634
Peyton,CO,"Colorado Springs, CO",2611.6773738832944
Stanton,CA,"Los Angeles-Long Beach-Anaheim, CA",2609.8099317041947
Snohomish,WA,"Seattle-Tacoma-Bellevue, WA",2607.5670748867637
Severance,CO,"Greeley, CO",2605.9265834745306
Madison,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2603.201384452764
New Paltz,NY,"Kingston, NY",2600.0
Wayne,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2596.9895188646024
North Palm Beach,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",2596.6161209833585
Kaneohe,HI,"Urban Honolulu, HI",2596.5020296828347
Lake Arrowhead,CA,"Riverside-San Bernardino-Ontario, CA",2593.094459009302
Placentia,CA,"Los Angeles-Long Beach-Anaheim, CA",2589.474405649714
Yardley,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2588.8873145437833
Port Hueneme,CA,"Oxnard-Thousand Oaks-Ventura, CA",2586.652955310585
Peabody,MA,"Boston-Cambridge-Newton, MA-NH",2583.587862818693
Heber City,UT,"Heber, UT",2582.5253895143505
Portsmouth,NH,"Boston-Cambridge-Newton, MA-NH",2582.046467742223
Long Beach,NY,"New York-Newark-Jersey City, NY-NJ-PA",2581.5602122131386
Rialto,CA,"Riverside-San Bernardino-Ontario, CA",2581.4682623244307
Buena Park,CA,"Los Angeles-Long Beach-Anaheim, CA",2578.0952884791686
Safety Harbor,FL,"Tampa-St. Petersburg-Clearwater, FL",2577.900078503286
Bethesda,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2577.2320425709495
Kittery,ME,"Portland-South Portland, ME",2576.5354988832364
Satellite Beach,FL,"Palm Bay-Melbourne-Titusville, FL",2574.899043741195
Secaucus,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2574.8482538532253
Otsego,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",2574.5
Castle Pines,CO,"Denver-Aurora-Lakewood, CO",2574.4540319221965
La Verne,CA,"Los Angeles-Long Beach-Anaheim, CA",2573.3630951078967
Livermore,CA,"San Francisco-Oakland-Berkeley, CA",2572.8348224944493
Senoia,GA,"Atlanta-Sandy Springs-Alpharetta, GA",2569.3652974460974
Medford,MA,"Boston-Cambridge-Newton, MA-NH",2568.9235239646187
Montebello,CA,"Los Angeles-Long Beach-Anaheim, CA",2566.0822126279795
San Rafael,CA,"San Francisco-Oakland-Berkeley, CA",2565.3427852000464
Belmont,CA,"San Francisco-Oakland-Berkeley, CA",2565.3220247261506
Parrish,FL,"North Port-Sarasota-Bradenton, FL",2561.950014032587
Holbrook,NY,"New York-Newark-Jersey City, NY-NJ-PA",2561.2353366001166
Weston,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",2559.9720365188573
Cypress,CA,"Los Angeles-Long Beach-Anaheim, CA",2558.6641966685534
Daytona Beach Shores,FL,"Deltona-Daytona Beach-Ormond Beach, FL",2557.9665116899587
Galt,CA,"Sacramento-Roseville-Folsom, CA",2556.5
Canton,MA,"Boston-Cambridge-Newton, MA-NH",2556.2741762452983
Wakefield,MA,"Boston-Cambridge-Newton, MA-NH",2554.943205216758
Deerfield,IL,"Chicago-Naperville-Elgin, IL-IN-WI",2554.402216678685
Tewksbury,MA,"Boston-Cambridge-Newton, MA-NH",2554.3542556435305
Bogota,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2554.3360335822013
Beaumont,CA,"Riverside-San Bernardino-Ontario, CA",2554.119222969368
Cliffside Park,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2553.0732634480396
Solon,OH,"Cleveland-Elyria, OH",2552.5
Snoqualmie,WA,"Seattle-Tacoma-Bellevue, WA",2551.745346656223
Hauppauge,NY,"New York-Newark-Jersey City, NY-NJ-PA",2551.7058079282147
Bristow,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2550.631337959456
Monroe,WA,"Seattle-Tacoma-Bellevue, WA",2548.28477611609
Billerica,MA,"Boston-Cambridge-Newton, MA-NH",2546.9523697379996
Glenwood Springs,CO,"Glenwood Springs, CO",2546.714985206955
Gainesville,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2545.1296587466636
Laguna Niguel,CA,"Los Angeles-Long Beach-Anaheim, CA",2543.9272869805804
El Dorado Hills,CA,"Sacramento-Roseville-Folsom, CA",2539.6955230257645
Sonoma,CA,"Santa Rosa-Petaluma, CA",2539.6720538405652
Graham,WA,"Seattle-Tacoma-Bellevue, WA",2538.9920838852636
Doylestown,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2537.105921886651
Asbury Park,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2536.7414751367214
Lake Stevens,WA,"Seattle-Tacoma-Bellevue, WA",2534.000692086117
Hudson,MA,"Boston-Cambridge-Newton, MA-NH",2531.639569066069
Napa,CA,"Napa, CA",2530.85416163227
Walnut Creek,CA,"San Francisco-Oakland-Berkeley, CA",2530.503938963203
Indio,CA,"Riverside-San Bernardino-Ontario, CA",2529.1064733649678
Bryn Mawr-Skyway,WA,"Seattle-Tacoma-Bellevue, WA",2525.4999435782834
Flemington,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2525.0
Franklin Park,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2523.6959067300336
Patterson,CA,"Modesto, CA",2523.310279402577
Perris,CA,"Riverside-San Bernardino-Ontario, CA",2522.6853944586433
Huntington Beach,CA,"Los Angeles-Long Beach-Anaheim, CA",2522.072762565245
Ashland,MA,"Boston-Cambridge-Newton, MA-NH",2517.9905545732236
Manalapan Township,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2510.4007105123064
South Kingstown,RI,"Providence-Warwick, RI-MA",2509.7596537057934
Rosemead,CA,"Los Angeles-Long Beach-Anaheim, CA",2502.9438575127233
Waltham,MA,"Boston-Cambridge-Newton, MA-NH",2502.343298191846
Leonia,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2502.075751170183
Celina,TX,"Dallas-Fort Worth-Arlington, TX",2501.27372155212
Lake Hart,FL,"Orlando-Kissimmee-Sanford, FL",2501.0311919152646
Cocoa Beach,FL,"Palm Bay-Melbourne-Titusville, FL",2500.3741432161387
Goshen,NY,"Poughkeepsie-Newburgh-Middletown, NY",2500.0
Fort Myers Beach,FL,"Cape Coral-Fort Myers, FL",2500.0
Pingree Grove,IL,"Chicago-Naperville-Elgin, IL-IN-WI",2500.0
Braintree,MA,"Boston-Cambridge-Newton, MA-NH",2499.6241792205037
Cross Roads,TX,"Dallas-Fort Worth-Arlington, TX",2499.4187748177465
Westampton Township,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2499.152335260119
Sharpsburg,GA,"Atlanta-Sandy Springs-Alpharetta, GA",2498.75
Newburyport,MA,"Boston-Cambridge-Newton, MA-NH",2498.5626981693986
Farmington,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",2495.0
The Crossings,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",2494.8500826291834
Daly City,CA,"San Francisco-Oakland-Berkeley, CA",2493.606571207023
Roselle,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2493.4298765170165
Arcadia,CA,"Los Angeles-Long Beach-Anaheim, CA",2490.8143702283664
Cromwell,CT,"Hartford-East Hartford-Middletown, CT",2489.8001148931953
Simsbury,CT,"Hartford-East Hartford-Middletown, CT",2489.5297376339286
Guttenberg,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2488.909939168765
Jersey City,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2488.782339401738
Sherwood,OR,"Portland-Vancouver-Hillsboro, OR-WA",2488.5641874743583
Glendora,CA,"Los Angeles-Long Beach-Anaheim, CA",2488.246149302153
North Andover,MA,"Boston-Cambridge-Newton, MA-NH",2486.534539872142
Chatham,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2485.1897702466135
Salem,NH,"Boston-Cambridge-Newton, MA-NH",2484.500738929092
Wildomar,CA,"Riverside-San Bernardino-Ontario, CA",2482.350945904213
Annapolis Junction,MD,"Baltimore-Columbia-Towson, MD",2480.209531933995
Edgewater,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2479.320220029216
Kingston,MA,"Boston-Cambridge-Newton, MA-NH",2475.905735990118
Hawthorne,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2474.009080968941
South Lake Tahoe,CA,"Sacramento-Roseville-Folsom, CA",2473.7800280297824
East Rutherford,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2472.6740932811895
Kenwood,OH,"Cincinnati, OH-KY-IN",2472.1123360711017
Coventry,RI,"Providence-Warwick, RI-MA",2471.7320816723404
Enumclaw,WA,"Seattle-Tacoma-Bellevue, WA",2471.036218733591
Blue Bell,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2469.8791475838902
Matawan,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2469.5011677546986
Fountain Hills,AZ,"Phoenix-Mesa-Chandler, AZ",2467.83639266438
Morrison,CO,"Denver-Aurora-Lakewood, CO",2464.8517394151227
Dumfries,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2463.722969794348
Tustin,CA,"Los Angeles-Long Beach-Anaheim, CA",2462.876405189673
Baldwin Park,CA,"Los Angeles-Long Beach-Anaheim, CA",2461.5790263384283
Norwood,MA,"Boston-Cambridge-Newton, MA-NH",2459.6223617889286
Black Diamond,WA,"Seattle-Tacoma-Bellevue, WA",2459.553825928633
El Cerrito,CA,"San Francisco-Oakland-Berkeley, CA",2458.9097612975543
Norwalk,CA,"Los Angeles-Long Beach-Anaheim, CA",2458.5178470836418
Anacortes,WA,"Mount Vernon-Anacortes, WA",2458.2054629718414
Lincolnwood,IL,"Chicago-Naperville-Elgin, IL-IN-WI",2458.0062444501923
Riverdale,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2457.699013706604
Freehold,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2457.600036568942
Montclair,CA,"Riverside-San Bernardino-Ontario, CA",2455.4926189706525
Pico Rivera,CA,"Los Angeles-Long Beach-Anaheim, CA",2453.1167262113827
Fontana,CA,"Riverside-San Bernardino-Ontario, CA",2452.946562712146
Plymouth,MA,"Boston-Cambridge-Newton, MA-NH",2451.9590814372636
Wimauma,FL,"Tampa-St. Petersburg-Clearwater, FL",2450.0340389921575
Rockland,MA,"Boston-Cambridge-Newton, MA-NH",2450.0
Acton,MA,"Boston-Cambridge-Newton, MA-NH",2448.649825437195
Dupont,WA,"Seattle-Tacoma-Bellevue, WA",2448.6356827885643
Neptune Beach,FL,"Jacksonville, FL",2448.140920299006
Fallbrook,CA,"San Diego-Chula Vista-Carlsbad, CA",2447.9900537611547
Jurupa Valley,CA,"Riverside-San Bernardino-Ontario, CA",2444.8083204045433
Erie,CO,"Greeley, CO",2444.691740451677
Diamond Bar,CA,"Los Angeles-Long Beach-Anaheim, CA",2444.2180579592746
Albany,CA,"San Francisco-Oakland-Berkeley, CA",2443.190886334403
South Pasadena,FL,"Tampa-St. Petersburg-Clearwater, FL",2442.5
South Amboy,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2442.188173107063
Gambrills,MD,"Baltimore-Columbia-Towson, MD",2441.967191004754
Everett,MA,"Boston-Cambridge-Newton, MA-NH",2441.6153298525314
Shelton,CT,"Bridgeport-Stamford-Norwalk, CT",2441.378644598578
La Mirada,CA,"Los Angeles-Long Beach-Anaheim, CA",2440.7943629814054
Glen Mills,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2439.3024705134712
Randolph,MA,"Boston-Cambridge-Newton, MA-NH",2438.7107720057998
Farragut,TN,"Knoxville, TN",2437.7109194482287
Pacific Grove,CA,"Salinas, CA",2437.0996722573345
Morristown,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2436.7176262828134
Methuen,MA,"Boston-Cambridge-Newton, MA-NH",2436.2382257368163
Streamwood,IL,"Chicago-Naperville-Elgin, IL-IN-WI",2434.293562058335
Watertown,MA,"Boston-Cambridge-Newton, MA-NH",2431.110442135358
Somerset,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2429.8489334295746
Ives Estates,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",2429.317226050172
New Smyrna Beach,FL,"Deltona-Daytona Beach-Ormond Beach, FL",2428.654504486284
Kapolei,HI,"Urban Honolulu, HI",2426.9937392792863
Welby,CO,"Denver-Aurora-Lakewood, CO",2426.9814752988827
Alachua,FL,"Gainesville, FL",2425.0
Medford Township,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2425.0
North Brunswick,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2424.5158326837272
Pleasant Hill,CA,"San Francisco-Oakland-Berkeley, CA",2424.324124456647
Chino,CA,"Riverside-San Bernardino-Ontario, CA",2424.182991381825
Chino Hills,CA,"Riverside-San Bernardino-Ontario, CA",2423.78865250755
South Plainfield,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2422.3932024537016
Simi Valley,CA,"Oxnard-Thousand Oaks-Ventura, CA",2422.033494869172
Paoli,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2422.0
Middletown,DE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2417.776814161977
Orange,CA,"Los Angeles-Long Beach-Anaheim, CA",2416.3963653507253
New Market,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2416.1480152934096
Belgrade,MT,"Bozeman, MT",2414.5391011094252
Stoughton,MA,"Boston-Cambridge-Newton, MA-NH",2413.8041121407978
Bellingham,MA,"Boston-Cambridge-Newton, MA-NH",2412.160116980965
Seaside Heights,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2411.37380924411
Munster,IN,"Chicago-Naperville-Elgin, IL-IN-WI",2411.25
Weeki Wachee,FL,"Tampa-St. Petersburg-Clearwater, FL",2410.9166120292202
Minneola,FL,"Orlando-Kissimmee-Sanford, FL",2410.3334607333986
Abington,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2406.9148388528033
North Bergen Township,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2406.832761663229
Los Angeles,CA,"Los Angeles-Long Beach-Anaheim, CA",2406.7606401183557
Hazel Crest,IL,"Chicago-Naperville-Elgin, IL-IN-WI",2406.496132118512
Yelm,WA,"Olympia-Lacey-Tumwater, WA",2406.0464764416943
Pinole,CA,"San Francisco-Oakland-Berkeley, CA",2404.788522481468
West Orange,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2403.1993129420243
Neptune Township,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2402.6077110248725
Fircrest,WA,"Seattle-Tacoma-Bellevue, WA",2400.0
Covina,CA,"Los Angeles-Long Beach-Anaheim, CA",2399.544053060213
Buffalo,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",2399.0
Andover,MA,"Boston-Cambridge-Newton, MA-NH",2392.7367514456946
Stamford,CT,"Bridgeport-Stamford-Norwalk, CT",2390.2310855142828
Westborough,MA,"Worcester, MA-CT",2389.2752195700755
Elmwood Park,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2388.8406366183203
Castro Valley,CA,"San Francisco-Oakland-Berkeley, CA",2385.896801642238
La Habra,CA,"Los Angeles-Long Beach-Anaheim, CA",2385.3015124738045
Torrance,CA,"Los Angeles-Long Beach-Anaheim, CA",2384.0873043116503
New Rochelle,NY,"New York-Newark-Jersey City, NY-NJ-PA",2383.951520578559
North Smithfield,RI,"Providence-Warwick, RI-MA",2382.3077909120666
Lake Park,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",2381.769077745607
Gloucester,MA,"Boston-Cambridge-Newton, MA-NH",2381.666666666667
Pasadena,CA,"Los Angeles-Long Beach-Anaheim, CA",2380.3605387766
San Clemente,CA,"Los Angeles-Long Beach-Anaheim, CA",2380.222886553938
West New York,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2380.0257595331504
North Redington Beach,FL,"Tampa-St. Petersburg-Clearwater, FL",2380.0
Winthrop,MA,"Boston-Cambridge-Newton, MA-NH",2377.9934802713256
Clinton,UT,"Ogden-Clearfield, UT",2376.9045668351528
Lake Forest,CA,"Los Angeles-Long Beach-Anaheim, CA",2376.1756137947923
Fulshear,TX,"Houston-The Woodlands-Sugar Land, TX",2376.018728139831
Compton,CA,"Los Angeles-Long Beach-Anaheim, CA",2374.8992982737363
San Marcos,CA,"San Diego-Chula Vista-Carlsbad, CA",2374.424332057669
Springfield,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2374.3722928144825
West Park,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",2373.811589096841
Tracy,CA,"Stockton, CA",2373.050226124388
Oakland,CA,"San Francisco-Oakland-Berkeley, CA",2372.502641157257
Harrisburg,NC,"Charlotte-Concord-Gastonia, NC-SC",2371.9611237985237
Battle Ground,WA,"Portland-Vancouver-Hillsboro, OR-WA",2371.315050541259
Brea,CA,"Los Angeles-Long Beach-Anaheim, CA",2370.603790368254
Chevy Chase,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2370.048981412291
Martinez,CA,"San Francisco-Oakland-Berkeley, CA",2369.078413881404
Lawndale,CA,"Los Angeles-Long Beach-Anaheim, CA",2367.944206910004
Merrimack,NH,"Manchester-Nashua, NH",2367.3756454955824
Nyack,NY,"New York-Newark-Jersey City, NY-NJ-PA",2366.031426603828
Manteca,CA,"Stockton, CA",2364.284075807471
Milford,MA,"Worcester, MA-CT",2363.772682483564
Rosamond,CA,"Bakersfield, CA",2363.75
Lincoln,CA,"Sacramento-Roseville-Folsom, CA",2363.1150600563105
Beacon,NY,"Poughkeepsie-Newburgh-Middletown, NY",2363.069114437184
Union City,CA,"San Francisco-Oakland-Berkeley, CA",2362.6507151783303
Lake Forest Park,WA,"Seattle-Tacoma-Bellevue, WA",2362.0
Woodinville,WA,"Seattle-Tacoma-Bellevue, WA",2359.0679858616104
Roselle Park,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2358.7643367623236
Orland Park,IL,"Chicago-Naperville-Elgin, IL-IN-WI",2356.333333333333
Costa Mesa,CA,"Los Angeles-Long Beach-Anaheim, CA",2354.494467776441
Suisun City,CA,"Vallejo, CA",2353.4391624834775
National City,CA,"San Diego-Chula Vista-Carlsbad, CA",2352.166095958959
Woburn,MA,"Boston-Cambridge-Newton, MA-NH",2352.1634585791803
El Sobrante,CA,"San Francisco-Oakland-Berkeley, CA",2351.62670495291
Rowland Heights,CA,"Los Angeles-Long Beach-Anaheim, CA",2351.340210721265
Chula Vista,CA,"San Diego-Chula Vista-Carlsbad, CA",2351.2286412680314
Dripping Springs,TX,"Austin-Round Rock-Georgetown, TX",2350.935248480419
Van Alstyne,TX,"Sherman-Denison, TX",2350.0
Pinehurst,NC,"Pinehurst-Southern Pines, NC",2348.4660112718257
Moorestown Township,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2348.064114840672
Ramona,CA,"San Diego-Chula Vista-Carlsbad, CA",2347.8046847076916
Sewell,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2346.884512571894
Ooltewah,TN,"Chattanooga, TN-GA",2346.20596969855
Atascadero,CA,"San Luis Obispo-Paso Robles, CA",2345.4218383487223
Miramar Beach,FL,"Crestview-Fort Walton Beach-Destin, FL",2344.710901425593
Ewing,NJ,"Trenton-Princeton, NJ",2344.6297117683275
San Diego,CA,"San Diego-Chula Vista-Carlsbad, CA",2342.0073951538484
Jupiter,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",2337.990027573168
Aiea,HI,"Urban Honolulu, HI",2337.518184855454
Mission Viejo,CA,"Los Angeles-Long Beach-Anaheim, CA",2335.689924881108
La Riviera,CA,"Sacramento-Roseville-Folsom, CA",2335.604436592926
Coral Gables,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",2335.375730711393
Watkinsville,GA,"Athens-Clarke County, GA",2334.608673398911
Fairfield,CT,"Bridgeport-Stamford-Norwalk, CT",2333.727165734649
Iowa Colony,TX,"Houston-The Woodlands-Sugar Land, TX",2332.545438382184
Carteret,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2329.8496473452897
La Grange,IL,"Chicago-Naperville-Elgin, IL-IN-WI",2329.1703275032232
Burbank,CA,"Los Angeles-Long Beach-Anaheim, CA",2328.6149805479417
Fountain Valley,CA,"Los Angeles-Long Beach-Anaheim, CA",2328.52717907143
Rose Hill,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2328.483982517124
Gig Harbor,WA,"Seattle-Tacoma-Bellevue, WA",2328.4461541609057
Hayward,CA,"San Francisco-Oakland-Berkeley, CA",2327.4572311932693
Liverpool,NY,"Syracuse, NY",2326.666256430188
Maynard,MA,"Boston-Cambridge-Newton, MA-NH",2326.488683818747
Revere,MA,"Boston-Cambridge-Newton, MA-NH",2325.3424975832495
Aventura,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",2322.4046558121686
Newcastle,WA,"Seattle-Tacoma-Bellevue, WA",2320.961535697653
Atlantic Beach,FL,"Jacksonville, FL",2319.7842336495246
Piscataway,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2316.121752253256
Chantilly,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2315.5041527122594
Locust,NC,"Albemarle, NC",2315.0
Clinton,MA,"Worcester, MA-CT",2314.7324197782596
Camarillo,CA,"Oxnard-Thousand Oaks-Ventura, CA",2314.465334705238
Manorville,NY,"New York-Newark-Jersey City, NY-NJ-PA",2311.5
Poulsbo,WA,"Bremerton-Silverdale-Port Orchard, WA",2306.2993684088583
Melrose,MA,"Boston-Cambridge-Newton, MA-NH",2304.8027594871396
Madison,MS,"Jackson, MS",2304.3347754298056
Dickson,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",2300.0
Woodland Park,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2300.0
West Richland,WA,"Kennewick-Richland, WA",2300.0
Gardnerville,NV,"Gardnerville Ranchos, NV",2300.0
Woodbridge,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2299.806918377246
Eatontown,NJ,"New York-Newark-Jersey City, NY-NJ-PA",2299.4845217206976
Hood River,OR,"Hood River, OR",2297.5
Mercer Island,WA,"Seattle-Tacoma-Bellevue, WA",2296.674250423166
Village of Palmetto Bay,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",2294.688463783686
Hanover Park,IL,"Chicago-Naperville-Elgin, IL-IN-WI",2294.4795958670047
Lompoc,CA,"Santa Maria-Santa Barbara, CA",2293.938673964124
